"10","10","0","8/08/14","12:50"
"10","10","0","8/08/14","12:50"
"10","10","0","8/08/14","13:01"
"0","2","0","8/08/14","13:05"
"10","10","0","8/08/14","13:05"
"3","3","9","8/08/14","13:07"
"3","47","9","8/08/14","13:07"
"3","3","10","8/08/14","13:08"
"3","47","10","8/08/14","13:08"
"1","14","18","8/08/14","13:22"
"1","14","2","8/08/14","13:25"
"10","10","0","11/08/14","1:06"
"10","10","0","11/08/14","8:34"
"0","80","0","11/08/14","8:39"
"0","80","0","11/08/14","19:05"
"0","80","0","12/08/14","0:11"
"0","80","0","12/08/14","0:29"
"10","10","0","12/08/14","6:41"
"0","83","0","12/08/14","8:51"
"1","90","2","12/08/14","10:35"
"1","14","3","12/08/14","11:50"
"1","90","3","12/08/14","11:51"
"1","2","3","12/08/14","11:51"
"1","45","3","12/08/14","11:51"
"1","90","3","12/08/14","11:52"
"0","82","0","12/08/14","12:17"
"10","10","0","13/08/14","0:09"
"1","45","7","14/08/14","1:11"
"10","10","0","14/08/14","9:04"
"1","45","3","14/08/14","9:13"
"1","45","3","14/08/14","9:16"
"2","45","3","14/08/14","9:17"
"1","45","4","14/08/14","9:19"
"0","83","0","14/08/14","10:16"
"10","10","0","14/08/14","23:12"
"10","10","0","15/08/14","14:24"
"1","12","2","18/08/14","11:29"
"2","76","184","18/08/14","11:29"
"3","50","32","18/08/14","11:29"
"0","148","0","18/08/14","11:29"
"0","80","0","18/08/14","13:06"
"0","80","0","18/08/14","13:06"
"0","80","0","18/08/14","13:06"
"0","80","0","18/08/14","13:06"
"0","80","0","18/08/14","13:06"
"0","80","0","18/08/14","13:07"
"0","80","0","18/08/14","13:07"
"0","80","0","18/08/14","13:07"
"0","82","0","18/08/14","13:07"
"10","10","0","18/08/14","13:10"
"0","80","0","18/08/14","13:21"
"0","80","0","18/08/14","13:21"
"0","80","0","18/08/14","13:21"
"0","80","0","18/08/14","13:21"
"0","80","0","18/08/14","13:21"
"0","80","0","18/08/14","13:21"
"0","80","0","18/08/14","13:21"
"0","82","0","18/08/14","13:21"
"0","80","0","18/08/14","13:21"
"0","80","0","18/08/14","13:21"
"0","80","0","18/08/14","13:21"
"0","80","0","18/08/14","13:21"
"0","80","0","18/08/14","13:22"
"0","80","0","18/08/14","13:22"
"0","80","0","18/08/14","13:22"
"0","82","0","18/08/14","13:22"
"0","80","0","18/08/14","13:22"
"2","90","8","18/08/14","18:03"
"2","90","8","18/08/14","18:04"
"3","90","1","18/08/14","18:06"
"10","10","0","18/08/14","23:27"
"10","10","0","19/08/14","7:05"
"2","90","1","19/08/14","14:44"
"10","10","0","19/08/14","18:56"
"10","10","0","20/08/14","0:06"
"10","10","0","20/08/14","13:46"
"10","10","0","20/08/14","17:06"
"3","16","1","20/08/14","17:06"
"10","10","0","20/08/14","23:50"
"10","10","0","21/08/14","8:25"
"10","10","0","21/08/14","12:09"
"2","85","17","21/08/14","12:28"
"0","2","0","21/08/14","12:45"
"0","1","0","21/08/14","12:46"
"0","3","0","21/08/14","12:46"
"0","1","0","21/08/14","12:47"
"0","1","0","21/08/14","12:47"
"0","3","0","21/08/14","12:48"
"0","1","0","21/08/14","12:49"
"0","1","0","21/08/14","12:49"
"0","1","0","21/08/14","12:49"
"0","1","0","21/08/14","12:49"
"0","1","0","21/08/14","12:50"
"1","85","4","21/08/14","12:50"
"1","85","17","21/08/14","13:01"
"1","3","12","21/08/14","13:15"
"10","10","0","27/08/14","7:13"
"10","10","0","27/08/14","7:17"
"10","10","0","27/08/14","8:29"
"10","10","0","27/08/14","11:57"
"3","47","0","27/08/14","11:58"
"10","10","0","27/08/14","11:59"
"10","10","0","27/08/14","14:09"
"3","90","0","27/08/14","14:09"
"3","86","0","27/08/14","14:09"
"3","90","0","27/08/14","14:09"
"3","86","0","27/08/14","14:09"
"3","90","0","27/08/14","14:09"
"10","10","0","27/08/14","15:53"
"3","2","1","27/08/14","15:55"
"3","90","1","27/08/14","15:56"
"10","10","0","27/08/14","18:33"
"10","10","0","27/08/14","18:35"
"10","10","0","27/08/14","18:50"
"10","10","0","27/08/14","18:51"
"10","10","0","27/08/14","18:53"
"10","10","0","27/08/14","18:54"
"10","10","0","27/08/14","23:50"
"10","10","0","28/08/14","9:46"
"0","82","0","28/08/14","9:46"
"0","82","0","28/08/14","9:48"
"10","10","0","28/08/14","11:39"
"10","10","0","29/08/14","0:55"
"10","10","0","29/08/14","1:06"
"10","10","0","29/08/14","9:21"
"10","10","0","29/08/14","9:35"
"3","6","0","29/08/14","9:36"
"10","10","0","29/08/14","11:34"
"0","83","0","29/08/14","11:41"
"3","6","0","29/08/14","18:46"
"10","10","0","29/08/14","18:50"
"10","10","0","29/08/14","18:51"
"10","10","0","30/08/14","20:53"
"3","6","0","30/08/14","20:55"
"3","6","0","30/08/14","20:59"
"0","63","0","30/08/14","20:59"
"10","10","0","30/08/14","21:21"
"0","1","0","30/08/14","21:31"
"0","2","0","30/08/14","21:31"
"3","6","0","30/08/14","21:31"
"10","10","0","31/08/14","0:53"
"0","61","0","1/10/14","19:58"
"0","61","0","1/10/14","21:42"
"0","1","0","1/10/14","21:54"
"10","10","0","1/10/14","21:54"
"0","62","0","1/10/14","21:54"
"10","10","0","1/10/14","21:54"
"0","61","0","1/10/14","21:55"
"1","90","1","1/10/14","23:51"
"0","62","0","1/10/14","23:51"
"0","61","0","1/10/14","23:53"
"2","90","1","1/10/14","23:54"
"0","62","0","1/10/14","23:54"
"0","61","0","1/10/14","23:54"
"10","10","0","2/10/14","0:04"
"0","61","0","2/10/14","0:05"
"0","62","0","2/10/14","0:05"
"0","61","0","2/10/14","0:09"
"10","10","0","2/10/14","0:13"
"2","9","6","2/10/14","8:21"
"0","62","0","2/10/14","8:21"
"10","10","0","2/10/14","8:22"
"10","10","0","2/10/14","13:30"
"10","10","0","2/10/14","13:31"
"1","15","1","2/10/14","13:35"
"10","10","0","2/10/14","13:35"
"0","61","0","2/10/14","16:31"
"1","44","17","2/10/14","16:34"
"0","61","0","2/10/14","16:35"
"0","61","0","2/10/14","16:36"
"2","10","0","2/10/14","16:58"
"0","2","0","2/10/14","16:59"
"2","15","0","2/10/14","16:59"
"2","7","17","2/10/14","17:02"
"0","62","0","2/10/14","17:04"
"1","66","13","2/10/14","17:07"
"0","62","0","2/10/14","17:08"
"0","61","0","2/10/14","17:08"
"2","7","17","2/10/14","17:09"
"2","7","17","2/10/14","17:12"
"0","1","0","2/10/14","17:13"
"10","10","0","2/10/14","17:13"
"0","1","0","2/10/14","17:28"
"0","61","0","2/10/14","17:28"
"2","7","17","2/10/14","17:30"
"0","62","0","2/10/14","17:32"
"0","61","0","2/10/14","17:32"
"2","44","8","2/10/14","17:34"
"2","44","8","2/10/14","17:34"
"2","44","8","2/10/14","17:35"
"0","61","0","2/10/14","17:40"
"10","10","0","2/10/14","17:40"
"0","61","0","2/10/14","19:01"
"0","62","0","2/10/14","19:02"
"0","61","0","2/10/14","19:05"
"0","62","0","2/10/14","19:13"
"10","10","0","2/10/14","19:13"
"10","10","0","2/10/14","19:18"
"10","10","0","1/11/14","14:58"
"1","3","10","1/11/14","15:01"
"0","63","0","1/11/14","15:01"
"1","86","10","1/11/14","15:01"
"1","85","17","1/11/14","15:09"
"2","14","2","1/11/14","15:09"
"1","85","17","1/11/14","15:11"
"0","63","0","1/11/14","15:19"
"0","3","0","1/11/14","15:23"
"0","63","0","1/11/14","15:23"
"3","16","2","1/11/14","15:24"
"1","3","11","1/11/14","15:33"
"1","67","11","1/11/14","15:33"
"1","3","21","1/11/14","16:09"
"1","47","21","1/11/14","16:09"
"1","3","10","1/11/14","16:51"
"1","47","10","1/11/14","16:51"
"10","10","0","7/03/15","11:37"
"0","62","0","4/08/15","8:12"
"0","61","0","4/08/15","8:14"
"0","62","0","4/08/15","8:18"
"1","15","4","4/08/15","8:51"
"2","15","1","4/08/15","8:51"
"10","10","0","4/08/15","8:51"
"0","62","0","4/08/15","8:58"
"0","62","0","4/08/15","10:36"
"10","10","0","7/08/15","13:41"
"1","90","1","7/08/15","22:11"
"0","61","0","7/08/15","22:11"
"1","90","1","7/08/15","22:11"
"1","90","1","7/08/15","22:12"
"1","90","1","7/08/15","22:12"
"10","10","0","7/08/15","22:13"
"10","10","0","7/08/15","22:16"
"0","62","0","7/08/15","22:17"
"10","10","0","7/08/15","22:17"
"10","10","0","8/08/15","10:46"
"10","10","0","8/08/15","10:46"
"10","10","0","8/08/15","11:00"
"0","61","0","9/08/15","11:01"
"1","9","6","9/08/15","11:10"
"0","61","0","18/08/15","20:15"
"0","62","0","18/08/15","20:17"
"0","62","0","18/08/15","20:19"
"10","10","0","18/08/15","20:21"
"10","10","0","18/08/15","20:22"
"0","61","0","18/08/15","20:22"
"10","10","0","18/08/15","20:22"
"10","10","0","18/08/15","20:50"
"0","61","0","19/08/15","8:23"
"10","10","0","20/08/15","8:39"
"0","61","0","20/08/15","9:16"
"0","61","0","20/08/15","9:22"
"10","10","0","20/08/15","10:26"
"2","7","17","20/08/15","14:59"
"0","61","0","20/08/15","15:01"
"0","62","0","20/08/15","15:01"
"0","61","0","20/08/15","15:06"
"0","61","0","20/08/15","15:07"
"2","90","1","20/08/15","17:15"
"0","61","0","20/08/15","17:20"
"0","62","0","20/08/15","17:20"
"1","72","2","20/08/15","17:21"
"0","61","0","20/08/15","17:21"
"1","72","2","20/08/15","17:23"
"0","61","0","20/08/15","17:23"
"0","61","0","20/08/15","17:25"
"0","62","0","20/08/15","17:26"
"0","61","0","20/08/15","17:26"
"0","62","0","21/08/15","15:12"
"0","62","0","21/08/15","15:13"
"0","61","0","21/08/15","15:34"
"10","10","0","21/08/15","18:46"
"10","10","0","22/08/15","13:03"
"0","61","0","22/08/15","13:30"
"0","1","0","29/08/15","10:47"
"10","10","0","29/08/15","10:48"
"10","10","0","29/08/15","10:49"
"10","10","0","30/08/15","8:23"
"10","10","0","3/09/15","17:20"
"0","1","0","3/09/15","17:43"
"0","1","0","3/09/15","17:48"
"0","61","0","3/09/15","17:48"
"0","67","0","5/09/15","13:29"
"0","67","0","5/09/15","13:30"
"0","67","0","5/09/15","13:30"
"0","67","0","5/09/15","13:30"
"0","67","0","5/09/15","13:30"
"10","10","0","5/09/15","13:30"
"0","67","0","5/09/15","13:30"
"0","67","0","5/09/15","13:30"
"10","10","0","5/09/15","13:31"
"0","67","0","5/09/15","13:42"
"0","67","0","5/09/15","13:42"
"1","15","1","5/09/15","13:47"
"0","3","0","5/09/15","13:48"
"0","63","0","5/09/15","13:48"
"10","10","0","5/09/15","13:49"
"0","67","0","5/09/15","13:54"
"0","67","0","5/09/15","13:54"
"0","67","0","5/09/15","13:54"
"0","67","0","5/09/15","13:54"
"0","67","0","5/09/15","13:54"
"0","67","0","5/09/15","13:54"
"0","61","0","5/09/15","14:02"
"0","62","0","5/09/15","14:03"
"10","10","0","5/09/15","16:50"
"10","10","0","5/09/15","16:50"
"10","10","0","11/09/15","18:58"
"0","62","0","11/09/15","19:49"
"0","63","0","11/09/15","19:49"
"0","61","0","11/09/15","21:19"
"0","61","0","11/09/15","21:19"
"0","61","0","11/09/15","21:19"
"0","61","0","11/09/15","21:20"
"0","61","0","11/09/15","21:20"
"0","61","0","11/09/15","21:20"
"0","61","0","11/09/15","21:21"
"0","61","0","11/09/15","21:21"
"0","63","0","11/09/15","21:22"
"0","61","0","11/09/15","21:33"
"0","61","0","11/09/15","21:33"
"0","61","0","11/09/15","21:34"
"0","63","0","11/09/15","21:34"
"0","63","0","11/09/15","21:34"
"0","63","0","11/09/15","21:34"
"10","10","0","12/09/15","8:01"
"0","61","0","12/09/15","9:50"
"0","61","0","12/09/15","9:50"
"0","61","0","12/09/15","9:50"
"0","61","0","12/09/15","9:50"
"0","61","0","12/09/15","9:50"
"0","61","0","12/09/15","9:50"
"0","62","0","12/09/15","20:22"
"0","63","0","12/09/15","20:22"
"0","61","0","12/09/15","21:19"
"0","61","0","12/09/15","21:20"
"0","61","0","12/09/15","21:20"
"0","63","0","12/09/15","21:21"
"0","63","0","12/09/15","21:21"
"0","63","0","12/09/15","21:21"
"0","61","0","12/09/15","21:22"
"0","61","0","12/09/15","21:22"
"0","61","0","12/09/15","21:22"
"0","63","0","12/09/15","21:23"
"0","63","0","12/09/15","21:24"
"0","63","0","12/09/15","21:24"
"0","61","0","12/09/15","21:25"
"0","61","0","12/09/15","21:25"
"0","61","0","12/09/15","21:25"
"0","62","0","12/09/15","21:30"
"0","62","0","12/09/15","21:30"
"0","62","0","12/09/15","21:30"
"0","61","0","12/09/15","21:30"
"0","63","0","12/09/15","21:30"
"0","61","0","12/09/15","21:30"
"0","61","0","12/09/15","21:30"
"0","62","0","12/09/15","21:30"
"0","62","0","12/09/15","21:32"
"0","62","0","13/09/15","0:55"
"0","63","0","13/09/15","0:55"
"0","61","0","13/09/15","0:57"
"0","63","0","13/09/15","0:59"
"0","61","0","13/09/15","0:59"
"0","63","0","13/09/15","1:00"
"0","63","0","13/09/15","1:01"
"0","62","0","13/09/15","1:08"
"0","63","0","13/09/15","1:08"
"0","62","0","13/09/15","1:13"
"3","15","1","14/09/15","21:55"
"1","15","5","14/09/15","21:55"
"2","15","4","14/09/15","21:55"
"0","67","0","14/09/15","21:55"
"0","67","0","14/09/15","21:55"
"0","67","0","14/09/15","21:55"
"0","67","0","14/09/15","21:55"
"0","67","0","14/09/15","21:55"
"0","67","0","14/09/15","21:55"
"0","67","0","14/09/15","21:55"
"0","67","0","14/09/15","21:55"
"0","67","0","14/09/15","21:55"
"0","67","0","14/09/15","21:56"
"0","67","0","14/09/15","21:56"
"10","10","0","15/09/15","1:11"
"10","10","0","15/09/15","1:43"
"10","10","0","15/09/15","1:44"
"10","10","0","15/09/15","1:44"
"2","45","4","15/09/15","10:17"
"0","3","0","15/09/15","10:55"
"10","10","0","15/09/15","10:56"
"0","3","0","15/09/15","10:59"
"0","3","0","15/09/15","10:59"
"3","15","4","15/09/15","11:00"
"1","15","1","15/09/15","11:01"
"2","15","4","15/09/15","11:01"
"3","15","5","15/09/15","11:01"
"1","15","1","15/09/15","11:01"
"2","15","4","15/09/15","11:01"
"1","15","1","15/09/15","11:01"
"2","15","4","15/09/15","11:01"
"1","15","1","15/09/15","11:01"
"2","90","4","15/09/15","11:30"
"1","90","1","15/09/15","11:32"
"2","90","4","15/09/15","11:32"
"2","90","4","15/09/15","11:33"
"3","15","1","15/09/15","13:47"
"1","15","1","15/09/15","13:47"
"2","15","4","15/09/15","13:47"
"0","67","0","15/09/15","13:47"
"0","67","0","15/09/15","13:48"
"0","67","0","15/09/15","13:48"
"0","67","0","15/09/15","13:48"
"0","67","0","15/09/15","13:48"
"0","67","0","15/09/15","13:48"
"0","67","0","15/09/15","13:48"
"0","67","0","15/09/15","13:48"
"0","67","0","15/09/15","13:48"
"0","67","0","15/09/15","13:48"
"0","67","0","15/09/15","13:48"
"0","67","0","15/09/15","13:49"
"0","67","0","15/09/15","13:49"
"0","67","0","15/09/15","13:49"
"0","67","0","15/09/15","13:49"
"0","67","0","15/09/15","13:49"
"0","67","0","15/09/15","13:49"
"0","67","0","15/09/15","13:49"
"0","67","0","15/09/15","13:49"
"0","67","0","15/09/15","13:49"
"0","67","0","15/09/15","13:49"
"0","67","0","15/09/15","13:50"
"0","67","0","15/09/15","13:50"
"0","67","0","15/09/15","13:50"
"0","67","0","15/09/15","13:50"
"0","67","0","15/09/15","13:50"
"0","67","0","15/09/15","13:50"
"0","67","0","15/09/15","13:50"
"0","67","0","15/09/15","13:50"
"0","67","0","15/09/15","13:50"
"0","67","0","15/09/15","13:50"
"0","67","0","15/09/15","13:51"
"0","67","0","15/09/15","13:51"
"0","67","0","15/09/15","13:51"
"0","67","0","15/09/15","13:51"
"0","67","0","15/09/15","13:51"
"0","67","0","15/09/15","13:51"
"0","67","0","15/09/15","13:51"
"0","67","0","15/09/15","13:51"
"0","67","0","15/09/15","13:51"
"0","67","0","15/09/15","13:51"
"0","67","0","15/09/15","13:52"
"0","67","0","15/09/15","13:52"
"0","67","0","15/09/15","13:52"
"0","67","0","15/09/15","13:52"
"0","67","0","15/09/15","13:52"
"0","67","0","15/09/15","13:52"
"0","67","0","15/09/15","13:52"
"0","67","0","15/09/15","13:52"
"0","67","0","15/09/15","13:52"
"0","67","0","15/09/15","13:52"
"0","67","0","15/09/15","13:53"
"0","67","0","15/09/15","13:53"
"0","67","0","15/09/15","13:53"
"0","67","0","15/09/15","13:53"
"0","67","0","15/09/15","13:53"
"0","67","0","15/09/15","13:53"
"0","67","0","15/09/15","13:53"
"0","67","0","15/09/15","13:53"
"0","67","0","15/09/15","13:53"
"0","67","0","15/09/15","13:53"
"0","67","0","15/09/15","13:54"
"0","67","0","15/09/15","13:54"
"0","67","0","15/09/15","13:54"
"0","67","0","15/09/15","13:54"
"0","67","0","15/09/15","13:54"
"0","67","0","15/09/15","13:54"
"0","67","0","15/09/15","13:54"
"0","67","0","15/09/15","13:54"
"0","67","0","15/09/15","13:54"
"0","67","0","15/09/15","13:54"
"0","67","0","15/09/15","13:55"
"0","67","0","15/09/15","13:55"
"0","67","0","15/09/15","13:55"
"0","67","0","15/09/15","13:55"
"0","67","0","15/09/15","13:55"
"0","67","0","15/09/15","13:55"
"0","67","0","15/09/15","13:55"
"0","67","0","15/09/15","13:55"
"0","67","0","15/09/15","13:55"
"0","67","0","15/09/15","13:55"
"0","67","0","15/09/15","13:56"
"0","67","0","15/09/15","13:56"
"0","67","0","15/09/15","13:56"
"0","67","0","15/09/15","13:56"
"0","67","0","15/09/15","13:56"
"0","67","0","15/09/15","13:56"
"0","67","0","15/09/15","13:56"
"0","67","0","15/09/15","13:56"
"0","67","0","15/09/15","13:56"
"0","67","0","15/09/15","13:56"
"0","67","0","15/09/15","13:57"
"0","67","0","15/09/15","13:57"
